signal,method,sample_idx,value
vib_inner_race_007,IMP_INTERP_COMPOSITE,685,0.756948
vib_inner_race_007,IMP_INTERP_COMPOSITE,686,0.390656
vib_inner_race_007,IMP_INTERP_COMPOSITE,687,0.024365
vib_inner_race_007,IMP_INTERP_COMPOSITE,688,-0.0625375
vib_inner_race_007,IMP_INTERP_COMPOSITE,689,-0.14944
vib_inner_race_007,IMP_INTERP_COMPOSITE,690,0.0618065
vib_inner_race_007,IMP_INTERP_COMPOSITE,691,0.273053
vib_inner_race_007,IMP_INTERP_COMPOSITE,692,-0.24016
vib_inner_race_007,IMP_INTERP_COMPOSITE,693,-0.753374
vib_inner_race_007,IMP_INTERP_COMPOSITE,694,0.459367
vib_inner_race_007,IMP_INTERP_COMPOSITE,695,0.698471
vib_inner_race_007,IMP_INTERP_COMPOSITE,696,-0.578919
vib_inner_race_007,IMP_INTERP_COMPOSITE,697,-0.540909
vib_inner_race_007,IMP_INTERP_COMPOSITE,698,0.419732
vib_inner_race_007,IMP_INTERP_COMPOSITE,699,0.031756
vib_inner_race_007,IMP_INTERP_COMPOSITE,700,-0.35622
vib_inner_race_007,IMP_INTERP_COMPOSITE,701,-0.286211
vib_inner_race_007,IMP_INTERP_COMPOSITE,702,-0.216201
vib_inner_race_007,IMP_INTERP_COMPOSITE,703,-0.146192
vib_inner_race_007,IMP_INTERP_COMPOSITE,704,0.425093
vib_inner_race_007,IMP_INTERP_COMPOSITE,705,0.152365
vib_inner_race_007,IMP_INTERP_COMPOSITE,706,-0.120364
vib_inner_race_007,IMP_INTERP_COMPOSITE,707,0.149766
vib_inner_race_007,IMP_INTERP_COMPOSITE,708,0.419895
vib_inner_race_007,IMP_INTERP_COMPOSITE,709,0.047837
vib_inner_race_007,IMP_INTERP_COMPOSITE,710,-0.324221
vib_inner_race_007,IMP_INTERP_COMPOSITE,711,-0.0807305
vib_inner_race_007,IMP_INTERP_COMPOSITE,712,0.16276
vib_inner_race_007,IMP_INTERP_COMPOSITE,713,-0.314799
vib_inner_race_007,IMP_INTERP_COMPOSITE,714,0.069035
vib_inner_race_007,IMP_INTERP_COMPOSITE,715,0.452869
vib_inner_race_007,IMP_INTERP_COMPOSITE,716,0.0654615
vib_inner_race_007,IMP_INTERP_COMPOSITE,717,-0.321946
vib_inner_race_007,IMP_INTERP_COMPOSITE,718,0.086415
vib_inner_race_007,IMP_INTERP_COMPOSITE,719,-0.079431
vib_inner_race_007,IMP_INTERP_COMPOSITE,720,-0.245277
vib_inner_race_007,IMP_INTERP_COMPOSITE,721,-0.150123
vib_inner_race_007,IMP_INTERP_COMPOSITE,722,-0.0549682
vib_inner_race_007,IMP_INTERP_COMPOSITE,723,0.0401862
vib_inner_race_007,IMP_INTERP_COMPOSITE,724,0.135341
vib_inner_race_007,IMP_INTERP_COMPOSITE,725,0.230495
vib_inner_race_007,IMP_INTERP_COMPOSITE,726,0.212674
vib_inner_race_007,IMP_INTERP_COMPOSITE,727,0.194852
vib_inner_race_007,IMP_INTERP_COMPOSITE,728,0.177031
vib_inner_race_007,IMP_INTERP_COMPOSITE,729,0.159209
vib_inner_race_007,IMP_INTERP_COMPOSITE,730,0.141388
vib_inner_race_007,IMP_INTERP_COMPOSITE,731,0.123566
vib_inner_race_007,IMP_INTERP_COMPOSITE,732,0.105745
vib_inner_race_007,IMP_INTERP_COMPOSITE,733,0.0879236
vib_inner_race_007,IMP_INTERP_COMPOSITE,734,0.0701021
vib_inner_race_007,IMP_INTERP_COMPOSITE,735,0.0522807
vib_inner_race_007,IMP_INTERP_COMPOSITE,736,0.0344593
vib_inner_race_007,IMP_INTERP_COMPOSITE,737,0.0166379
vib_inner_race_007,IMP_INTERP_COMPOSITE,738,-0.00118357
vib_inner_race_007,IMP_INTERP_COMPOSITE,739,-0.019005
vib_inner_race_007,IMP_INTERP_COMPOSITE,740,-0.0368264
vib_inner_race_007,IMP_INTERP_COMPOSITE,741,-0.0546479
vib_inner_race_007,IMP_INTERP_COMPOSITE,742,-0.0724693
vib_inner_race_007,IMP_INTERP_COMPOSITE,743,-0.0902907
vib_inner_race_007,IMP_INTERP_COMPOSITE,744,-0.108112
vib_inner_race_007,IMP_INTERP_COMPOSITE,745,-0.125934
vib_inner_race_007,IMP_INTERP_COMPOSITE,746,-0.143755
vib_inner_race_007,IMP_INTERP_COMPOSITE,747,-0.0278303
vib_inner_race_007,IMP_INTERP_COMPOSITE,748,0.0880943
vib_inner_race_007,IMP_INTERP_COMPOSITE,749,0.204019
vib_inner_race_007,IMP_INTERP_COMPOSITE,750,-0.166009
vib_inner_race_007,IMP_INTERP_COMPOSITE,751,-0.002924
vib_inner_race_007,IMP_INTERP_COMPOSITE,752,0.160161
vib_inner_race_007,IMP_INTERP_COMPOSITE,753,0.0203694
vib_inner_race_007,IMP_INTERP_COMPOSITE,754,-0.119422
vib_inner_race_007,IMP_INTERP_COMPOSITE,755,-0.259214
vib_inner_race_007,IMP_INTERP_COMPOSITE,756,-0.399005
vib_inner_race_007,IMP_INTERP_COMPOSITE,757,-0.538797
vib_inner_race_007,IMP_INTERP_COMPOSITE,758,0.25876
vib_inner_race_007,IMP_INTERP_COMPOSITE,759,1.05632
vib_inner_race_007,IMP_INTERP_COMPOSITE,760,0.451407
vib_inner_race_007,IMP_INTERP_COMPOSITE,761,-0.153501
vib_inner_race_007,IMP_INTERP_COMPOSITE,762,-0.01267
vib_inner_race_007,IMP_INTERP_COMPOSITE,763,-0.435813
vib_inner_race_007,IMP_INTERP_COMPOSITE,764,0.007716
vib_inner_race_007,IMP_INTERP_COMPOSITE,765,0.451245
vib_inner_race_007,IMP_INTERP_COMPOSITE,766,-0.640807
vib_inner_race_007,IMP_INTERP_COMPOSITE,767,-0.636096
vib_inner_race_007,IMP_INTERP_COMPOSITE,768,1.38297
vib_inner_race_007,IMP_INTERP_COMPOSITE,769,0.704481
vib_inner_race_007,IMP_INTERP_COMPOSITE,770,-1.15166
vib_inner_race_007,IMP_INTERP_COMPOSITE,771,-0.16276
vib_inner_race_007,IMP_INTERP_COMPOSITE,772,0.826145
vib_inner_race_007,IMP_INTERP_COMPOSITE,773,-0.351022
vib_inner_race_007,IMP_INTERP_COMPOSITE,774,-0.831668
vib_inner_race_007,IMP_INTERP_COMPOSITE,775,0.209866
vib_inner_race_007,IMP_INTERP_COMPOSITE,776,0.0345175
vib_inner_race_007,IMP_INTERP_COMPOSITE,777,-0.140831
vib_inner_race_007,IMP_INTERP_COMPOSITE,778,0.629599
vib_inner_race_007,IMP_INTERP_COMPOSITE,779,0.343713
vib_inner_race_007,IMP_INTERP_COMPOSITE,780,-0.616441
vib_inner_race_007,IMP_INTERP_COMPOSITE,781,-0.0076345
vib_inner_race_007,IMP_INTERP_COMPOSITE,782,0.601172
vib_inner_race_007,IMP_INTERP_COMPOSITE,783,-0.51963
vib_inner_race_007,IMP_INTERP_COMPOSITE,784,-0.524341
vib_inner_race_007,IMP_INTERP_COMPOSITE,785,0.421519
vib_inner_race_007,IMP_INTERP_COMPOSITE,786,0.401865
vib_inner_race_007,IMP_INTERP_COMPOSITE,787,-0.389032
vib_inner_race_007,IMP_INTERP_COMPOSITE,788,0.004792
vib_inner_race_007,IMP_INTERP_COMPOSITE,789,0.398616
vib_inner_race_007,IMP_INTERP_COMPOSITE,790,0.239673
vib_inner_race_007,IMP_INTERP_COMPOSITE,791,0.0807305
vib_inner_race_007,IMP_INTERP_COMPOSITE,792,-0.0782123
vib_inner_race_007,IMP_INTERP_COMPOSITE,793,-0.237155
vib_inner_race_007,IMP_INTERP_COMPOSITE,794,-0.129071
vib_inner_race_007,IMP_INTERP_COMPOSITE,795,-0.0209866
vib_inner_race_007,IMP_INTERP_COMPOSITE,796,0.0870976
vib_inner_race_007,IMP_INTERP_COMPOSITE,797,0.195182
vib_inner_race_007,IMP_INTERP_COMPOSITE,798,0.303266
vib_inner_race_007,IMP_INTERP_COMPOSITE,799,0.108994
vib_inner_race_007,IMP_INTERP_COMPOSITE,800,-0.085278
vib_inner_race_007,IMP_INTERP_COMPOSITE,801,0.409499
vib_inner_race_007,IMP_INTERP_COMPOSITE,802,0.0624565
vib_inner_race_007,IMP_INTERP_COMPOSITE,803,-0.284586
vib_inner_race_007,IMP_INTERP_COMPOSITE,804,-0.18092
vib_inner_race_007,IMP_INTERP_COMPOSITE,805,-0.077254
vib_inner_race_007,IMP_INTERP_COMPOSITE,806,0.026412
vib_inner_race_007,IMP_INTERP_COMPOSITE,807,0.130078
vib_inner_race_007,IMP_INTERP_COMPOSITE,808,0.233744
vib_inner_race_007,IMP_INTERP_COMPOSITE,809,0.0562025
vib_inner_race_007,IMP_INTERP_COMPOSITE,810,-0.121339
vib_inner_race_007,IMP_INTERP_COMPOSITE,811,0.242191
vib_inner_race_007,IMP_INTERP_COMPOSITE,812,-0.0744765
vib_inner_race_007,IMP_INTERP_COMPOSITE,813,-0.391144
vib_inner_race_007,IMP_INTERP_COMPOSITE,814,0.001624
vib_inner_race_007,IMP_INTERP_COMPOSITE,815,0.394392
vib_inner_race_007,IMP_INTERP_COMPOSITE,816,0.078456
vib_inner_race_007,IMP_INTERP_COMPOSITE,817,-0.23748
vib_inner_race_007,IMP_INTERP_COMPOSITE,818,0.084141
vib_inner_race_007,IMP_INTERP_COMPOSITE,819,0.0572211
vib_inner_race_007,IMP_INTERP_COMPOSITE,820,0.0303012
vib_inner_race_007,IMP_INTERP_COMPOSITE,821,0.00338127
vib_inner_race_007,IMP_INTERP_COMPOSITE,822,-0.0235386
vib_inner_race_007,IMP_INTERP_COMPOSITE,823,-0.0504585
vib_inner_race_007,IMP_INTERP_COMPOSITE,824,-0.0773785
vib_inner_race_007,IMP_INTERP_COMPOSITE,825,-0.104298
vib_inner_race_007,IMP_INTERP_COMPOSITE,826,-0.131218
vib_inner_race_007,IMP_INTERP_COMPOSITE,827,-0.158138
vib_inner_race_007,IMP_INTERP_COMPOSITE,828,-0.185058
vib_inner_race_007,IMP_INTERP_COMPOSITE,829,-0.211978
vib_inner_race_007,IMP_INTERP_COMPOSITE,830,-0.113217
vib_inner_race_007,IMP_INTERP_COMPOSITE,831,-0.0144568
vib_inner_race_007,IMP_INTERP_COMPOSITE,832,0.0843038
vib_inner_race_007,IMP_INTERP_COMPOSITE,833,0.183064
vib_inner_race_007,IMP_INTERP_COMPOSITE,834,0.281825
vib_inner_race_007,IMP_INTERP_COMPOSITE,835,-0.161948
vib_inner_race_007,IMP_INTERP_COMPOSITE,836,-0.0703075
vib_inner_race_007,IMP_INTERP_COMPOSITE,837,0.021333
vib_inner_race_007,IMP_INTERP_COMPOSITE,838,0.112973
vib_inner_race_007,IMP_INTERP_COMPOSITE,839,0.204614
vib_inner_race_007,IMP_INTERP_COMPOSITE,840,0.296254
vib_inner_race_007,IMP_INTERP_COMPOSITE,841,0.387895
vib_inner_race_007,IMP_INTERP_COMPOSITE,842,0.177947
vib_inner_race_007,IMP_INTERP_COMPOSITE,843,-0.032
vib_inner_race_007,IMP_INTERP_COMPOSITE,844,-0.0377502
vib_inner_race_007,IMP_INTERP_COMPOSITE,845,-0.0435004
vib_inner_race_007,IMP_INTERP_COMPOSITE,846,-0.0492506
vib_inner_race_007,IMP_INTERP_COMPOSITE,847,-0.0550008
vib_inner_race_007,IMP_INTERP_COMPOSITE,848,-0.060751
vib_inner_race_007,IMP_INTERP_COMPOSITE,849,-0.0665012
vib_inner_race_007,IMP_INTERP_COMPOSITE,850,-0.0722514
vib_inner_race_007,IMP_INTERP_COMPOSITE,851,-0.0780016
vib_inner_race_007,IMP_INTERP_COMPOSITE,852,-0.0837518
vib_inner_race_007,IMP_INTERP_COMPOSITE,853,-0.089502
vib_inner_race_007,IMP_INTERP_COMPOSITE,854,-0.531813
vib_inner_race_007,IMP_INTERP_COMPOSITE,855,0.0337865
vib_inner_race_007,IMP_INTERP_COMPOSITE,856,0.599386
vib_inner_race_007,IMP_INTERP_COMPOSITE,857,0.272973
vib_inner_race_007,IMP_INTERP_COMPOSITE,858,-0.053441
vib_inner_race_007,IMP_INTERP_COMPOSITE,859,0.216607
vib_inner_race_007,IMP_INTERP_COMPOSITE,860,0.486656
vib_inner_race_007,IMP_INTERP_COMPOSITE,861,0.139938
vib_inner_race_007,IMP_INTERP_COMPOSITE,862,-0.20678
vib_inner_race_007,IMP_INTERP_COMPOSITE,863,-0.0399998
vib_inner_race_007,IMP_INTERP_COMPOSITE,864,0.12678
vib_inner_race_007,IMP_INTERP_COMPOSITE,865,0.293561
vib_inner_race_007,IMP_INTERP_COMPOSITE,866,0.460341
vib_inner_race_007,IMP_INTERP_COMPOSITE,867,0.0532785
vib_inner_race_007,IMP_INTERP_COMPOSITE,868,-0.353784
vib_inner_race_007,IMP_INTERP_COMPOSITE,869,-0.05401
vib_inner_race_007,IMP_INTERP_COMPOSITE,870,0.245764
vib_inner_race_007,IMP_INTERP_COMPOSITE,871,-0.147572
vib_inner_race_007,IMP_INTERP_COMPOSITE,872,-0.540909
vib_inner_race_007,IMP_INTERP_COMPOSITE,873,-0.136039
vib_inner_race_007,IMP_INTERP_COMPOSITE,874,0.26883
vib_inner_race_007,IMP_INTERP_COMPOSITE,875,0.202162
vib_inner_race_007,IMP_INTERP_COMPOSITE,876,0.135494
vib_inner_race_007,IMP_INTERP_COMPOSITE,877,0.068826
vib_inner_race_007,IMP_INTERP_COMPOSITE,878,0.002158
vib_inner_race_007,IMP_INTERP_COMPOSITE,879,-0.06451
vib_inner_race_007,IMP_INTERP_COMPOSITE,880,-0.131178
vib_inner_race_007,IMP_INTERP_COMPOSITE,881,-0.197846
vib_inner_race_007,IMP_INTERP_COMPOSITE,882,0.027614
vib_inner_race_007,IMP_INTERP_COMPOSITE,883,0.253074
vib_inner_race_007,IMP_INTERP_COMPOSITE,884,0.227522
vib_inner_race_007,IMP_INTERP_COMPOSITE,885,0.201969
vib_inner_race_007,IMP_INTERP_COMPOSITE,886,0.176417
vib_inner_race_007,IMP_INTERP_COMPOSITE,887,0.150865
vib_inner_race_007,IMP_INTERP_COMPOSITE,888,0.125312
vib_inner_race_007,IMP_INTERP_COMPOSITE,889,0.0997602
vib_inner_race_007,IMP_INTERP_COMPOSITE,890,0.0742078
vib_inner_race_007,IMP_INTERP_COMPOSITE,891,0.0486555
vib_inner_race_007,IMP_INTERP_COMPOSITE,892,0.0231032
vib_inner_race_007,IMP_INTERP_COMPOSITE,893,-0.00244908
vib_inner_race_007,IMP_INTERP_COMPOSITE,894,-0.0280014
vib_inner_race_007,IMP_INTERP_COMPOSITE,895,-0.0535537
vib_inner_race_007,IMP_INTERP_COMPOSITE,896,-0.079106
vib_inner_race_007,IMP_INTERP_COMPOSITE,897,0.0815425
vib_inner_race_007,IMP_INTERP_COMPOSITE,898,0.242191
vib_inner_race_007,IMP_INTERP_COMPOSITE,899,0.177611
vib_inner_race_007,IMP_INTERP_COMPOSITE,900,0.113032
vib_inner_race_007,IMP_INTERP_COMPOSITE,901,0.0484523
vib_inner_race_007,IMP_INTERP_COMPOSITE,902,-0.0161273
vib_inner_race_007,IMP_INTERP_COMPOSITE,903,-0.0807069
vib_inner_race_007,IMP_INTERP_COMPOSITE,904,-0.145286
vib_inner_race_007,IMP_INTERP_COMPOSITE,905,-0.209866
vib_inner_race_007,IMP_INTERP_COMPOSITE,906,0.222861
vib_inner_race_007,IMP_INTERP_COMPOSITE,907,0.655588
vib_inner_race_007,IMP_INTERP_COMPOSITE,908,-0.259815
vib_inner_race_007,IMP_INTERP_COMPOSITE,909,-1.17522
vib_inner_race_007,IMP_INTERP_COMPOSITE,910,-0.321947
vib_inner_race_007,IMP_INTERP_COMPOSITE,911,0.531325
vib_inner_race_007,IMP_INTERP_COMPOSITE,912,0.18875
vib_inner_race_007,IMP_INTERP_COMPOSITE,913,-0.153826
vib_inner_race_007,IMP_INTERP_COMPOSITE,914,-0.0491365
vib_inner_race_007,IMP_INTERP_COMPOSITE,915,0.055553
vib_inner_race_007,IMP_INTERP_COMPOSITE,916,0.766531
vib_inner_race_007,IMP_INTERP_COMPOSITE,917,0.198496
vib_inner_race_007,IMP_INTERP_COMPOSITE,918,-1.09692
vib_inner_race_007,IMP_INTERP_COMPOSITE,919,-0.225947
vib_inner_race_007,IMP_INTERP_COMPOSITE,920,1.1273
vib_inner_race_007,IMP_INTERP_COMPOSITE,921,0.170314
vib_inner_race_007,IMP_INTERP_COMPOSITE,922,-0.786673
vib_inner_race_007,IMP_INTERP_COMPOSITE,923,0.27419
vib_inner_race_007,IMP_INTERP_COMPOSITE,924,0.841739
vib_inner_race_007,IMP_INTERP_COMPOSITE,925,-0.012183
vib_inner_race_007,IMP_INTERP_COMPOSITE,926,-0.183606
vib_inner_race_007,IMP_INTERP_COMPOSITE,927,-0.355029
vib_inner_race_007,IMP_INTERP_COMPOSITE,928,-0.526452
vib_inner_race_007,IMP_INTERP_COMPOSITE,929,-0.069522
vib_inner_race_007,IMP_INTERP_COMPOSITE,930,0.387408
vib_inner_race_007,IMP_INTERP_COMPOSITE,931,0.133359
vib_inner_race_007,IMP_INTERP_COMPOSITE,932,-0.120689
vib_inner_race_007,IMP_INTERP_COMPOSITE,933,0.549031
vib_inner_race_007,IMP_INTERP_COMPOSITE,934,0.118903
vib_inner_race_007,IMP_INTERP_COMPOSITE,935,-0.311226
vib_inner_race_007,IMP_INTERP_COMPOSITE,936,0.011208
vib_inner_race_007,IMP_INTERP_COMPOSITE,937,0.333642
vib_inner_race_007,IMP_INTERP_COMPOSITE,938,0.019005
vib_inner_race_007,IMP_INTERP_COMPOSITE,939,-0.295632
vib_inner_race_007,IMP_INTERP_COMPOSITE,940,0.345824
vib_inner_race_007,IMP_INTERP_COMPOSITE,941,0.239336
vib_inner_race_007,IMP_INTERP_COMPOSITE,942,0.132849
vib_inner_race_007,IMP_INTERP_COMPOSITE,943,0.0263609
vib_inner_race_007,IMP_INTERP_COMPOSITE,944,-0.0801269
vib_inner_race_007,IMP_INTERP_COMPOSITE,945,-0.186615
vib_inner_race_007,IMP_INTERP_COMPOSITE,946,-0.293102
vib_inner_race_007,IMP_INTERP_COMPOSITE,947,-0.39959
vib_inner_race_007,IMP_INTERP_COMPOSITE,948,-0.179761
vib_inner_race_007,IMP_INTERP_COMPOSITE,949,0.0400673
vib_inner_race_007,IMP_INTERP_COMPOSITE,950,0.259896
vib_inner_race_007,IMP_INTERP_COMPOSITE,951,0.0688725
vib_inner_race_007,IMP_INTERP_COMPOSITE,952,-0.122151
vib_inner_race_007,IMP_INTERP_COMPOSITE,953,-0.0892505
vib_inner_race_007,IMP_INTERP_COMPOSITE,954,-0.0563501
vib_inner_race_007,IMP_INTERP_COMPOSITE,955,-0.0234496
vib_inner_race_007,IMP_INTERP_COMPOSITE,956,0.00945082
vib_inner_race_007,IMP_INTERP_COMPOSITE,957,0.0423513
vib_inner_race_007,IMP_INTERP_COMPOSITE,958,0.0752517
vib_inner_race_007,IMP_INTERP_COMPOSITE,959,0.108152
vib_inner_race_007,IMP_INTERP_COMPOSITE,960,0.141053
vib_inner_race_007,IMP_INTERP_COMPOSITE,961,0.173953
vib_inner_race_007,IMP_INTERP_COMPOSITE,962,0.206854
vib_inner_race_007,IMP_INTERP_COMPOSITE,963,0.239754
vib_inner_race_007,IMP_INTERP_COMPOSITE,964,0.0047915
vib_inner_race_007,IMP_INTERP_COMPOSITE,965,-0.230171
vib_inner_race_007,IMP_INTERP_COMPOSITE,966,0.098111
vib_inner_race_007,IMP_INTERP_COMPOSITE,967,-0.129217
vib_inner_race_007,IMP_INTERP_COMPOSITE,968,-0.356545
vib_inner_race_007,IMP_INTERP_COMPOSITE,969,-0.262495
vib_inner_race_007,IMP_INTERP_COMPOSITE,970,-0.168445
vib_inner_race_007,IMP_INTERP_COMPOSITE,971,-0.074395
vib_inner_race_007,IMP_INTERP_COMPOSITE,972,0.019655
vib_inner_race_007,IMP_INTERP_COMPOSITE,973,0.113705
vib_inner_race_007,IMP_INTERP_COMPOSITE,974,0.207755
vib_inner_race_007,IMP_INTERP_COMPOSITE,975,0.0331913
vib_inner_race_007,IMP_INTERP_COMPOSITE,976,-0.141372
vib_inner_race_007,IMP_INTERP_COMPOSITE,977,-0.315936
vib_inner_race_007,IMP_INTERP_COMPOSITE,978,-0.023634
vib_inner_race_007,IMP_INTERP_COMPOSITE,979,0.268668
vib_inner_race_007,IMP_INTERP_COMPOSITE,980,0.245115
vib_inner_race_007,IMP_INTERP_COMPOSITE,981,0.221562
vib_inner_race_007,IMP_INTERP_COMPOSITE,982,-0.208892
vib_inner_race_007,IMP_INTERP_COMPOSITE,983,-0.639345
vib_inner_race_007,IMP_INTERP_COMPOSITE,984,-0.12735
vib_inner_race_007,IMP_INTERP_COMPOSITE,985,0.384646
vib_inner_race_007,IMP_INTERP_COMPOSITE,986,0.279226
vib_inner_race_007,IMP_INTERP_COMPOSITE,987,-0.359631
vib_inner_race_007,IMP_INTERP_COMPOSITE,988,0.107694
vib_inner_race_007,IMP_INTERP_COMPOSITE,989,0.57502
vib_inner_race_007,IMP_INTERP_COMPOSITE,990,-0.026477
vib_inner_race_007,IMP_INTERP_COMPOSITE,991,-0.627974
vib_inner_race_007,IMP_INTERP_COMPOSITE,992,-0.494128
vib_inner_race_007,IMP_INTERP_COMPOSITE,993,0.442311
vib_inner_race_007,IMP_INTERP_COMPOSITE,994,0.618878
vib_inner_race_007,IMP_INTERP_COMPOSITE,995,-0.120202
vib_inner_race_007,IMP_INTERP_COMPOSITE,996,0.038443
vib_inner_race_007,IMP_INTERP_COMPOSITE,997,0.197088
vib_inner_race_007,IMP_INTERP_COMPOSITE,998,0.355733
vib_inner_race_007,IMP_INTERP_COMPOSITE,999,0.0814343
vib_inner_race_007,IMP_INTERP_COMPOSITE,1000,-0.192864
vib_inner_race_007,IMP_INTERP_COMPOSITE,1001,-0.467163
vib_inner_race_007,IMP_INTERP_COMPOSITE,1002,-0.0032485
vib_inner_race_007,IMP_INTERP_COMPOSITE,1003,0.460666
vib_inner_race_007,IMP_INTERP_COMPOSITE,1004,0.262982
vib_inner_race_007,IMP_INTERP_COMPOSITE,1005,-0.562026
vib_inner_race_007,IMP_INTERP_COMPOSITE,1006,0.0622125
vib_inner_race_007,IMP_INTERP_COMPOSITE,1007,0.686451
vib_inner_race_007,IMP_INTERP_COMPOSITE,1008,-0.002274
vib_inner_race_007,IMP_INTERP_COMPOSITE,1009,-0.690999
vib_inner_race_007,IMP_INTERP_COMPOSITE,1010,-0.11541
vib_inner_race_007,IMP_INTERP_COMPOSITE,1011,0.460179
vib_inner_race_007,IMP_INTERP_COMPOSITE,1012,0.128324
vib_inner_race_007,IMP_INTERP_COMPOSITE,1013,-0.203531
vib_inner_race_007,IMP_INTERP_COMPOSITE,1014,-0.103081
vib_inner_race_007,IMP_INTERP_COMPOSITE,1015,-0.0026314
vib_inner_race_007,IMP_INTERP_COMPOSITE,1016,0.0978184
vib_inner_race_007,IMP_INTERP_COMPOSITE,1017,0.198268
vib_inner_race_007,IMP_INTERP_COMPOSITE,1018,0.298718
vib_inner_race_007,IMP_INTERP_COMPOSITE,1019,0.0274515
vib_inner_race_007,IMP_INTERP_COMPOSITE,1020,-0.243815
vib_inner_race_007,IMP_INTERP_COMPOSITE,1021,-0.041096
vib_inner_race_007,IMP_INTERP_COMPOSITE,1022,0.161623
vib_inner_race_007,IMP_INTERP_COMPOSITE,1023,0.141294
vib_inner_race_007,IMP_INTERP_COMPOSITE,1024,0.120964
vib_inner_race_007,IMP_INTERP_COMPOSITE,1025,0.100635
vib_inner_race_007,IMP_INTERP_COMPOSITE,1026,0.0803055
vib_inner_race_007,IMP_INTERP_COMPOSITE,1027,0.0599761
vib_inner_race_007,IMP_INTERP_COMPOSITE,1028,0.0396467
vib_inner_race_007,IMP_INTERP_COMPOSITE,1029,0.0193173
vib_inner_race_007,IMP_INTERP_COMPOSITE,1030,-0.00101208
vib_inner_race_007,IMP_INTERP_COMPOSITE,1031,-0.0213415
vib_inner_race_007,IMP_INTERP_COMPOSITE,1032,-0.0416708
vib_inner_race_007,IMP_INTERP_COMPOSITE,1033,-0.0620002
vib_inner_race_007,IMP_INTERP_COMPOSITE,1034,-0.0823296
vib_inner_race_007,IMP_INTERP_COMPOSITE,1035,-0.102659
vib_inner_race_007,IMP_INTERP_COMPOSITE,1036,0.0968925
vib_inner_race_007,IMP_INTERP_COMPOSITE,1037,0.296444
vib_inner_race_007,IMP_INTERP_COMPOSITE,1038,-0.231308
vib_inner_race_007,IMP_INTERP_COMPOSITE,1039,-0.099248
vib_inner_race_007,IMP_INTERP_COMPOSITE,1040,0.032812
vib_inner_race_007,IMP_INTERP_COMPOSITE,1041,0.164872
vib_inner_race_007,IMP_INTERP_COMPOSITE,1042,0.14878
vib_inner_race_007,IMP_INTERP_COMPOSITE,1043,0.132688
vib_inner_race_007,IMP_INTERP_COMPOSITE,1044,0.116596
vib_inner_race_007,IMP_INTERP_COMPOSITE,1045,0.100504
vib_inner_race_007,IMP_INTERP_COMPOSITE,1046,0.0844123
vib_inner_race_007,IMP_INTERP_COMPOSITE,1047,0.0683204
vib_inner_race_007,IMP_INTERP_COMPOSITE,1048,0.0522285
vib_inner_race_007,IMP_INTERP_COMPOSITE,1049,0.0361365
vib_inner_race_007,IMP_INTERP_COMPOSITE,1050,0.0200446
vib_inner_race_007,IMP_INTERP_COMPOSITE,1051,0.00395267
vib_inner_race_007,IMP_INTERP_COMPOSITE,1052,-0.0121393
vib_inner_race_007,IMP_INTERP_COMPOSITE,1053,-0.0282312
vib_inner_race_007,IMP_INTERP_COMPOSITE,1054,-0.0443231
vib_inner_race_007,IMP_INTERP_COMPOSITE,1055,-0.0604151
vib_inner_race_007,IMP_INTERP_COMPOSITE,1056,-0.076507
vib_inner_race_007,IMP_INTERP_COMPOSITE,1057,0.155613
vib_inner_race_007,IMP_INTERP_COMPOSITE,1058,0.387733
vib_inner_race_007,IMP_INTERP_COMPOSITE,1059,0.206509
vib_inner_race_007,IMP_INTERP_COMPOSITE,1060,0.0252857
vib_inner_race_007,IMP_INTERP_COMPOSITE,1061,-0.155938
vib_inner_race_007,IMP_INTERP_COMPOSITE,1062,-0.009584
vib_inner_race_007,IMP_INTERP_COMPOSITE,1063,0.13677
vib_inner_race_007,IMP_INTERP_COMPOSITE,1064,-0.215957
vib_inner_race_007,IMP_INTERP_COMPOSITE,1065,-0.568685
vib_inner_race_007,IMP_INTERP_COMPOSITE,1066,-0.0073095
vib_inner_race_007,IMP_INTERP_COMPOSITE,1067,0.554066
vib_inner_race_007,IMP_INTERP_COMPOSITE,1068,0.173886
vib_inner_race_007,IMP_INTERP_COMPOSITE,1069,-0.206293
vib_inner_race_007,IMP_INTERP_COMPOSITE,1070,0.150577
vib_inner_race_007,IMP_INTERP_COMPOSITE,1071,0.0761492
vib_inner_race_007,IMP_INTERP_COMPOSITE,1072,0.0017214
vib_inner_race_007,IMP_INTERP_COMPOSITE,1073,-0.0727064
vib_inner_race_007,IMP_INTERP_COMPOSITE,1074,-0.147134
vib_inner_race_007,IMP_INTERP_COMPOSITE,1075,-0.221562
vib_inner_race_007,IMP_INTERP_COMPOSITE,1076,0.148384
vib_inner_race_007,IMP_INTERP_COMPOSITE,1077,0.51833
vib_inner_race_007,IMP_INTERP_COMPOSITE,1078,0.226272
vib_inner_race_007,IMP_INTERP_COMPOSITE,1079,-0.065786
vib_inner_race_007,IMP_INTERP_COMPOSITE,1080,-0.0371703
vib_inner_race_007,IMP_INTERP_COMPOSITE,1081,-0.00855467
vib_inner_race_007,IMP_INTERP_COMPOSITE,1082,0.020061
vib_inner_race_007,IMP_INTERP_COMPOSITE,1083,0.0486767
vib_inner_race_007,IMP_INTERP_COMPOSITE,1084,0.0772923
