signal,method,bin,norm_freq,magnitude
vib_inner_race_007,IMP_INTERP_COMPOSITE,140,0.273438,5.0381
vib_inner_race_007,IMP_INTERP_COMPOSITE,141,0.275391,4.52607
vib_inner_race_007,IMP_INTERP_COMPOSITE,142,0.277344,3.31439
vib_inner_race_007,IMP_INTERP_COMPOSITE,143,0.279297,7.55311
vib_inner_race_007,IMP_INTERP_COMPOSITE,144,0.28125,5.72587
vib_inner_race_007,IMP_INTERP_COMPOSITE,145,0.283203,14.688
vib_inner_race_007,IMP_INTERP_COMPOSITE,146,0.285156,14.8591
vib_inner_race_007,IMP_INTERP_COMPOSITE,147,0.287109,10.3043
vib_inner_race_007,IMP_INTERP_COMPOSITE,148,0.289062,5.2136
vib_inner_race_007,IMP_INTERP_COMPOSITE,149,0.291016,5.69928
vib_inner_race_007,IMP_INTERP_COMPOSITE,150,0.292969,12.7169
vib_inner_race_007,IMP_INTERP_COMPOSITE,151,0.294922,9.24372
vib_inner_race_007,IMP_INTERP_COMPOSITE,152,0.296875,15.7362
vib_inner_race_007,IMP_INTERP_COMPOSITE,153,0.298828,27.1778
vib_inner_race_007,IMP_INTERP_COMPOSITE,154,0.300781,20.2845
vib_inner_race_007,IMP_INTERP_COMPOSITE,155,0.302734,8.00013
vib_inner_race_007,IMP_INTERP_COMPOSITE,156,0.304688,9.14359
vib_inner_race_007,IMP_INTERP_COMPOSITE,157,0.306641,17.1108
vib_inner_race_007,IMP_INTERP_COMPOSITE,158,0.308594,8.37288
vib_inner_race_007,IMP_INTERP_COMPOSITE,159,0.310547,12.063
vib_inner_race_007,IMP_INTERP_COMPOSITE,160,0.3125,3.36938
vib_inner_race_007,IMP_INTERP_COMPOSITE,161,0.314453,6.52335
vib_inner_race_007,IMP_INTERP_COMPOSITE,162,0.316406,4.42217
vib_inner_race_007,IMP_INTERP_COMPOSITE,163,0.318359,1.924
vib_inner_race_007,IMP_INTERP_COMPOSITE,164,0.320312,5.26832
vib_inner_race_007,IMP_INTERP_COMPOSITE,165,0.322266,4.55843
vib_inner_race_007,IMP_INTERP_COMPOSITE,166,0.324219,4.91624
vib_inner_race_007,IMP_INTERP_COMPOSITE,167,0.326172,3.33334
vib_inner_race_007,IMP_INTERP_COMPOSITE,168,0.328125,2.17238
vib_inner_race_007,IMP_INTERP_COMPOSITE,169,0.330078,2.995
vib_inner_race_007,IMP_INTERP_COMPOSITE,170,0.332031,1.28342
vib_inner_race_007,IMP_INTERP_COMPOSITE,171,0.333984,4.17641
vib_inner_race_007,IMP_INTERP_COMPOSITE,172,0.335938,0.646336
vib_inner_race_007,IMP_INTERP_COMPOSITE,173,0.337891,3.39745
vib_inner_race_007,IMP_INTERP_COMPOSITE,174,0.339844,1.9877
vib_inner_race_007,IMP_INTERP_COMPOSITE,175,0.341797,4.16432
vib_inner_race_007,IMP_INTERP_COMPOSITE,176,0.34375,2.91373
vib_inner_race_007,IMP_INTERP_COMPOSITE,177,0.345703,4.72145
vib_inner_race_007,IMP_INTERP_COMPOSITE,178,0.347656,1.51504
vib_inner_race_007,IMP_INTERP_COMPOSITE,179,0.349609,1.30653
vib_inner_race_007,IMP_INTERP_COMPOSITE,180,0.351562,2.79208
vib_inner_race_007,IMP_INTERP_COMPOSITE,181,0.353516,2.16566
vib_inner_race_007,IMP_INTERP_COMPOSITE,182,0.355469,5.25543
vib_inner_race_007,IMP_INTERP_COMPOSITE,183,0.357422,3.52144
vib_inner_race_007,IMP_INTERP_COMPOSITE,184,0.359375,3.16755
vib_inner_race_007,IMP_INTERP_COMPOSITE,185,0.361328,1.21509
vib_inner_race_007,IMP_INTERP_COMPOSITE,186,0.363281,2.93083
vib_inner_race_007,IMP_INTERP_COMPOSITE,187,0.365234,3.00595
vib_inner_race_007,IMP_INTERP_COMPOSITE,188,0.367188,1.8914
vib_inner_race_007,IMP_INTERP_COMPOSITE,189,0.369141,1.61645
vib_inner_race_007,IMP_INTERP_COMPOSITE,190,0.371094,2.55693
vib_inner_race_007,IMP_INTERP_COMPOSITE,191,0.373047,1.88863
vib_inner_race_007,IMP_INTERP_COMPOSITE,192,0.375,1.42718
vib_inner_race_007,IMP_INTERP_COMPOSITE,193,0.376953,1.65968
vib_inner_race_007,IMP_INTERP_COMPOSITE,194,0.378906,1.73768
vib_inner_race_007,IMP_INTERP_COMPOSITE,195,0.380859,2.10646
vib_inner_race_007,IMP_INTERP_COMPOSITE,196,0.382812,0.951192
vib_inner_race_007,IMP_INTERP_COMPOSITE,197,0.384766,3.53726
vib_inner_race_007,IMP_INTERP_COMPOSITE,198,0.386719,1.97917
vib_inner_race_007,IMP_INTERP_COMPOSITE,199,0.388672,1.95982
vib_inner_race_007,IMP_INTERP_COMPOSITE,200,0.390625,0.531537
vib_inner_race_007,IMP_INTERP_COMPOSITE,201,0.392578,1.63958
vib_inner_race_007,IMP_INTERP_COMPOSITE,202,0.394531,1.6625
vib_inner_race_007,IMP_INTERP_COMPOSITE,203,0.396484,1.86754
vib_inner_race_007,IMP_INTERP_COMPOSITE,204,0.398438,2.3325
vib_inner_race_007,IMP_INTERP_COMPOSITE,205,0.400391,1.84889
vib_inner_race_007,IMP_INTERP_COMPOSITE,206,0.402344,1.55612
vib_inner_race_007,IMP_INTERP_COMPOSITE,207,0.404297,1.08386
vib_inner_race_007,IMP_INTERP_COMPOSITE,208,0.40625,1.39436
vib_inner_race_007,IMP_INTERP_COMPOSITE,209,0.408203,0.729561
vib_inner_race_007,IMP_INTERP_COMPOSITE,210,0.410156,2.03742
vib_inner_race_007,IMP_INTERP_COMPOSITE,211,0.412109,1.79415
vib_inner_race_007,IMP_INTERP_COMPOSITE,212,0.414062,1.04235
vib_inner_race_007,IMP_INTERP_COMPOSITE,213,0.416016,1.21055
vib_inner_race_007,IMP_INTERP_COMPOSITE,214,0.417969,1.07852
vib_inner_race_007,IMP_INTERP_COMPOSITE,215,0.419922,0.684957
vib_inner_race_007,IMP_INTERP_COMPOSITE,216,0.421875,1.34099
vib_inner_race_007,IMP_INTERP_COMPOSITE,217,0.423828,0.247352
vib_inner_race_007,IMP_INTERP_COMPOSITE,218,0.425781,2.28162
vib_inner_race_007,IMP_INTERP_COMPOSITE,219,0.427734,0.947199
vib_inner_race_007,IMP_INTERP_COMPOSITE,220,0.429688,0.714838
vib_inner_race_007,IMP_INTERP_COMPOSITE,221,0.431641,1.3151
vib_inner_race_007,IMP_INTERP_COMPOSITE,222,0.433594,0.974726
vib_inner_race_007,IMP_INTERP_COMPOSITE,223,0.435547,0.4661
vib_inner_race_007,IMP_INTERP_COMPOSITE,224,0.4375,1.16491
vib_inner_race_007,IMP_INTERP_COMPOSITE,225,0.439453,2.77468
vib_inner_race_007,IMP_INTERP_COMPOSITE,226,0.441406,2.64298
vib_inner_race_007,IMP_INTERP_COMPOSITE,227,0.443359,0.646593
vib_inner_race_007,IMP_INTERP_COMPOSITE,228,0.445312,1.46692
vib_inner_race_007,IMP_INTERP_COMPOSITE,229,0.447266,0.991876
vib_inner_race_007,IMP_INTERP_COMPOSITE,230,0.449219,1.39401
vib_inner_race_007,IMP_INTERP_COMPOSITE,231,0.451172,1.47437
vib_inner_race_007,IMP_INTERP_COMPOSITE,232,0.453125,2.25238
vib_inner_race_007,IMP_INTERP_COMPOSITE,233,0.455078,0.913545
vib_inner_race_007,IMP_INTERP_COMPOSITE,234,0.457031,0.742722
vib_inner_race_007,IMP_INTERP_COMPOSITE,235,0.458984,0.515597
vib_inner_race_007,IMP_INTERP_COMPOSITE,236,0.460938,0.547958
vib_inner_race_007,IMP_INTERP_COMPOSITE,237,0.462891,0.548222
vib_inner_race_007,IMP_INTERP_COMPOSITE,238,0.464844,0.465089
vib_inner_race_007,IMP_INTERP_COMPOSITE,239,0.466797,0.307174
vib_inner_race_007,IMP_INTERP_COMPOSITE,240,0.46875,1.35319
vib_inner_race_007,IMP_INTERP_COMPOSITE,241,0.470703,1.15427
vib_inner_race_007,IMP_INTERP_COMPOSITE,242,0.472656,1.13864
vib_inner_race_007,IMP_INTERP_COMPOSITE,243,0.474609,0.321584
vib_inner_race_007,IMP_INTERP_COMPOSITE,244,0.476562,1.2096
vib_inner_race_007,IMP_INTERP_COMPOSITE,245,0.478516,0.328562
vib_inner_race_007,IMP_INTERP_COMPOSITE,246,0.480469,0.455294
vib_inner_race_007,IMP_INTERP_COMPOSITE,247,0.482422,0.544246
vib_inner_race_007,IMP_INTERP_COMPOSITE,248,0.484375,0.51337
vib_inner_race_007,IMP_INTERP_COMPOSITE,249,0.486328,1.03819
vib_inner_race_007,IMP_INTERP_COMPOSITE,250,0.488281,0.76257
vib_inner_race_007,IMP_INTERP_COMPOSITE,251,0.490234,0.906917
vib_inner_race_007,IMP_INTERP_COMPOSITE,252,0.492188,0.181884
vib_inner_race_007,IMP_INTERP_COMPOSITE,253,0.494141,1.17445
vib_inner_race_007,IMP_INTERP_COMPOSITE,254,0.496094,0.865131
vib_inner_race_007,IMP_INTERP_COMPOSITE,255,0.498047,0.991817
vib_ball_fault_007,ORIGINAL,0,0,8.42827
vib_ball_fault_007,ORIGINAL,1,0.00195312,0.436876
vib_ball_fault_007,ORIGINAL,2,0.00390625,0.422856
vib_ball_fault_007,ORIGINAL,3,0.00585938,0.592334
vib_ball_fault_007,ORIGINAL,4,0.0078125,0.593172
vib_ball_fault_007,ORIGINAL,5,0.00976562,1.22195
vib_ball_fault_007,ORIGINAL,6,0.0117188,1.19195
vib_ball_fault_007,ORIGINAL,7,0.0136719,3.31736
vib_ball_fault_007,ORIGINAL,8,0.015625,1.25523
vib_ball_fault_007,ORIGINAL,9,0.0175781,0.77058
vib_ball_fault_007,ORIGINAL,10,0.0195312,0.3515
vib_ball_fault_007,ORIGINAL,11,0.0214844,0.918262
vib_ball_fault_007,ORIGINAL,12,0.0234375,0.565958
vib_ball_fault_007,ORIGINAL,13,0.0253906,1.3179
vib_ball_fault_007,ORIGINAL,14,0.0273438,1.14452
vib_ball_fault_007,ORIGINAL,15,0.0292969,1.9594
vib_ball_fault_007,ORIGINAL,16,0.03125,1.72192
vib_ball_fault_007,ORIGINAL,17,0.0332031,1.41347
vib_ball_fault_007,ORIGINAL,18,0.0351562,0.706982
vib_ball_fault_007,ORIGINAL,19,0.0371094,2.15992
vib_ball_fault_007,ORIGINAL,20,0.0390625,1.43994
vib_ball_fault_007,ORIGINAL,21,0.0410156,3.76663
vib_ball_fault_007,ORIGINAL,22,0.0429688,1.87988
vib_ball_fault_007,ORIGINAL,23,0.0449219,0.976606
vib_ball_fault_007,ORIGINAL,24,0.046875,0.899247
vib_ball_fault_007,ORIGINAL,25,0.0488281,1.82091
vib_ball_fault_007,ORIGINAL,26,0.0507812,0.375687
vib_ball_fault_007,ORIGINAL,27,0.0527344,3.68811
vib_ball_fault_007,ORIGINAL,28,0.0546875,1.70098
vib_ball_fault_007,ORIGINAL,29,0.0566406,2.80409
vib_ball_fault_007,ORIGINAL,30,0.0585938,2.04478
vib_ball_fault_007,ORIGINAL,31,0.0605469,2.72546
vib_ball_fault_007,ORIGINAL,32,0.0625,1.23334
vib_ball_fault_007,ORIGINAL,33,0.0644531,0.624853
vib_ball_fault_007,ORIGINAL,34,0.0664062,0.193069
vib_ball_fault_007,ORIGINAL,35,0.0683594,0.421951
vib_ball_fault_007,ORIGINAL,36,0.0703125,1.70822
vib_ball_fault_007,ORIGINAL,37,0.0722656,0.0854097
vib_ball_fault_007,ORIGINAL,38,0.0742188,1.00915
vib_ball_fault_007,ORIGINAL,39,0.0761719,1.37354
vib_ball_fault_007,ORIGINAL,40,0.078125,0.939199
vib_ball_fault_007,ORIGINAL,41,0.0800781,0.833004
vib_ball_fault_007,ORIGINAL,42,0.0820312,1.27747
vib_ball_fault_007,ORIGINAL,43,0.0839844,0.780173
vib_ball_fault_007,ORIGINAL,44,0.0859375,1.29606
vib_ball_fault_007,ORIGINAL,45,0.0878906,1.70055
vib_ball_fault_007,ORIGINAL,46,0.0898438,0.571218
vib_ball_fault_007,ORIGINAL,47,0.0917969,3.65181
vib_ball_fault_007,ORIGINAL,48,0.09375,1.48921
vib_ball_fault_007,ORIGINAL,49,0.0957031,0.889957
vib_ball_fault_007,ORIGINAL,50,0.0976562,0.308051
vib_ball_fault_007,ORIGINAL,51,0.0996094,1.37542
vib_ball_fault_007,ORIGINAL,52,0.101562,0.517315
vib_ball_fault_007,ORIGINAL,53,0.103516,0.485327
vib_ball_fault_007,ORIGINAL,54,0.105469,0.506496
vib_ball_fault_007,ORIGINAL,55,0.107422,0.253174
vib_ball_fault_007,ORIGINAL,56,0.109375,0.735375
vib_ball_fault_007,ORIGINAL,57,0.111328,0.252232
vib_ball_fault_007,ORIGINAL,58,0.113281,0.901434
vib_ball_fault_007,ORIGINAL,59,0.115234,0.446933
vib_ball_fault_007,ORIGINAL,60,0.117188,0.562458
vib_ball_fault_007,ORIGINAL,61,0.119141,5.64641
vib_ball_fault_007,ORIGINAL,62,0.121094,2.98636
vib_ball_fault_007,ORIGINAL,63,0.123047,1.11567
vib_ball_fault_007,ORIGINAL,64,0.125,0.683547
vib_ball_fault_007,ORIGINAL,65,0.126953,0.817564
vib_ball_fault_007,ORIGINAL,66,0.128906,1.19533
vib_ball_fault_007,ORIGINAL,67,0.130859,0.486144
vib_ball_fault_007,ORIGINAL,68,0.132812,0.832522
vib_ball_fault_007,ORIGINAL,69,0.134766,0.211531
vib_ball_fault_007,ORIGINAL,70,0.136719,0.362501
vib_ball_fault_007,ORIGINAL,71,0.138672,0.748591
vib_ball_fault_007,ORIGINAL,72,0.140625,0.647845
vib_ball_fault_007,ORIGINAL,73,0.142578,0.890065
vib_ball_fault_007,ORIGINAL,74,0.144531,0.495458
vib_ball_fault_007,ORIGINAL,75,0.146484,0.17167
vib_ball_fault_007,ORIGINAL,76,0.148438,0.715545
vib_ball_fault_007,ORIGINAL,77,0.150391,0.38073
vib_ball_fault_007,ORIGINAL,78,0.152344,0.805102
vib_ball_fault_007,ORIGINAL,79,0.154297,0.186029
vib_ball_fault_007,ORIGINAL,80,0.15625,0.490412
vib_ball_fault_007,ORIGINAL,81,0.158203,0.301721
vib_ball_fault_007,ORIGINAL,82,0.160156,1.00049
vib_ball_fault_007,ORIGINAL,83,0.162109,1.00219
vib_ball_fault_007,ORIGINAL,84,0.164062,1.50968
vib_ball_fault_007,ORIGINAL,85,0.166016,1.09011
vib_ball_fault_007,ORIGINAL,86,0.167969,0.644161
vib_ball_fault_007,ORIGINAL,87,0.169922,0.275917
vib_ball_fault_007,ORIGINAL,88,0.171875,0.515612
vib_ball_fault_007,ORIGINAL,89,0.173828,0.613206
vib_ball_fault_007,ORIGINAL,90,0.175781,0.277794
vib_ball_fault_007,ORIGINAL,91,0.177734,0.372177
vib_ball_fault_007,ORIGINAL,92,0.179688,0.937339
vib_ball_fault_007,ORIGINAL,93,0.181641,0.258339
vib_ball_fault_007,ORIGINAL,94,0.183594,0.493402
vib_ball_fault_007,ORIGINAL,95,0.185547,1.55247
vib_ball_fault_007,ORIGINAL,96,0.1875,0.652505
vib_ball_fault_007,ORIGINAL,97,0.189453,1.17568
vib_ball_fault_007,ORIGINAL,98,0.191406,0.691022
vib_ball_fault_007,ORIGINAL,99,0.193359,0.627664
vib_ball_fault_007,ORIGINAL,100,0.195312,0.770469
vib_ball_fault_007,ORIGINAL,101,0.197266,1.35818
vib_ball_fault_007,ORIGINAL,102,0.199219,1.12431
vib_ball_fault_007,ORIGINAL,103,0.201172,0.886868
vib_ball_fault_007,ORIGINAL,104,0.203125,0.350709
vib_ball_fault_007,ORIGINAL,105,0.205078,1.84147
vib_ball_fault_007,ORIGINAL,106,0.207031,2.42336
vib_ball_fault_007,ORIGINAL,107,0.208984,0.921083
vib_ball_fault_007,ORIGINAL,108,0.210938,1.92246
vib_ball_fault_007,ORIGINAL,109,0.212891,2.1001
vib_ball_fault_007,ORIGINAL,110,0.214844,6.31009
vib_ball_fault_007,ORIGINAL,111,0.216797,5.35677
vib_ball_fault_007,ORIGINAL,112,0.21875,2.52059
vib_ball_fault_007,ORIGINAL,113,0.220703,1.76603
vib_ball_fault_007,ORIGINAL,114,0.222656,0.582792
vib_ball_fault_007,ORIGINAL,115,0.224609,3.62363
vib_ball_fault_007,ORIGINAL,116,0.226562,1.5458
vib_ball_fault_007,ORIGINAL,117,0.228516,3.34076
vib_ball_fault_007,ORIGINAL,118,0.230469,1.5266
vib_ball_fault_007,ORIGINAL,119,0.232422,5.13747
vib_ball_fault_007,ORIGINAL,120,0.234375,5.22281
vib_ball_fault_007,ORIGINAL,121,0.236328,4.36871
vib_ball_fault_007,ORIGINAL,122,0.238281,0.87529
vib_ball_fault_007,ORIGINAL,123,0.240234,3.90538
vib_ball_fault_007,ORIGINAL,124,0.242188,3.99307
vib_ball_fault_007,ORIGINAL,125,0.244141,4.285
vib_ball_fault_007,ORIGINAL,126,0.246094,3.23756
vib_ball_fault_007,ORIGINAL,127,0.248047,1.91331
vib_ball_fault_007,ORIGINAL,128,0.25,1.45902
vib_ball_fault_007,ORIGINAL,129,0.251953,7.40893
vib_ball_fault_007,ORIGINAL,130,0.253906,6.06104
vib_ball_fault_007,ORIGINAL,131,0.255859,7.6623
vib_ball_fault_007,ORIGINAL,132,0.257812,2.72033
vib_ball_fault_007,ORIGINAL,133,0.259766,9.59968
vib_ball_fault_007,ORIGINAL,134,0.261719,0.817238
vib_ball_fault_007,ORIGINAL,135,0.263672,1.79213
vib_ball_fault_007,ORIGINAL,136,0.265625,8.00053
vib_ball_fault_007,ORIGINAL,137,0.267578,5.60807
vib_ball_fault_007,ORIGINAL,138,0.269531,11.6495
vib_ball_fault_007,ORIGINAL,139,0.271484,17.1385
vib_ball_fault_007,ORIGINAL,140,0.273438,9.94855
vib_ball_fault_007,ORIGINAL,141,0.275391,12.1334
vib_ball_fault_007,ORIGINAL,142,0.277344,6.52849
vib_ball_fault_007,ORIGINAL,143,0.279297,10.1417
vib_ball_fault_007,ORIGINAL,144,0.28125,15.2396
vib_ball_fault_007,ORIGINAL,145,0.283203,4.69291
vib_ball_fault_007,ORIGINAL,146,0.285156,9.02476
vib_ball_fault_007,ORIGINAL,147,0.287109,4.58051
vib_ball_fault_007,ORIGINAL,148,0.289062,9.88846
vib_ball_fault_007,ORIGINAL,149,0.291016,3.17046
vib_ball_fault_007,ORIGINAL,150,0.292969,4.67429
vib_ball_fault_007,ORIGINAL,151,0.294922,4.28672
vib_ball_fault_007,ORIGINAL,152,0.296875,2.02756
vib_ball_fault_007,ORIGINAL,153,0.298828,1.99374
vib_ball_fault_007,ORIGINAL,154,0.300781,1.51276
vib_ball_fault_007,ORIGINAL,155,0.302734,1.61595
vib_ball_fault_007,ORIGINAL,156,0.304688,1.23573
vib_ball_fault_007,ORIGINAL,157,0.306641,2.44807
vib_ball_fault_007,ORIGINAL,158,0.308594,0.646057
vib_ball_fault_007,ORIGINAL,159,0.310547,0.744653
vib_ball_fault_007,ORIGINAL,160,0.3125,0.718285
vib_ball_fault_007,ORIGINAL,161,0.314453,0.956967
vib_ball_fault_007,ORIGINAL,162,0.316406,0.511647
vib_ball_fault_007,ORIGINAL,163,0.318359,1.32113
vib_ball_fault_007,ORIGINAL,164,0.320312,1.10145
vib_ball_fault_007,ORIGINAL,165,0.322266,0.112397
vib_ball_fault_007,ORIGINAL,166,0.324219,0.154276
vib_ball_fault_007,ORIGINAL,167,0.326172,0.589603
vib_ball_fault_007,ORIGINAL,168,0.328125,0.886817
vib_ball_fault_007,ORIGINAL,169,0.330078,0.210321
vib_ball_fault_007,ORIGINAL,170,0.332031,0.768548
vib_ball_fault_007,ORIGINAL,171,0.333984,1.04855
vib_ball_fault_007,ORIGINAL,172,0.335938,1.07714
vib_ball_fault_007,ORIGINAL,173,0.337891,0.476621
vib_ball_fault_007,ORIGINAL,174,0.339844,0.641769
vib_ball_fault_007,ORIGINAL,175,0.341797,0.512796
vib_ball_fault_007,ORIGINAL,176,0.34375,0.258567
vib_ball_fault_007,ORIGINAL,177,0.345703,1.06685
vib_ball_fault_007,ORIGINAL,178,0.347656,0.724029
vib_ball_fault_007,ORIGINAL,179,0.349609,0.936456
vib_ball_fault_007,ORIGINAL,180,0.351562,0.38863
vib_ball_fault_007,ORIGINAL,181,0.353516,0.433663
vib_ball_fault_007,ORIGINAL,182,0.355469,0.457849
vib_ball_fault_007,ORIGINAL,183,0.357422,0.767189
vib_ball_fault_007,ORIGINAL,184,0.359375,0.329296
vib_ball_fault_007,ORIGINAL,185,0.361328,0.489422
vib_ball_fault_007,ORIGINAL,186,0.363281,0.654922
vib_ball_fault_007,ORIGINAL,187,0.365234,0.809438
vib_ball_fault_007,ORIGINAL,188,0.367188,0.294337
vib_ball_fault_007,ORIGINAL,189,0.369141,0.533232
vib_ball_fault_007,ORIGINAL,190,0.371094,0.500814
vib_ball_fault_007,ORIGINAL,191,0.373047,0.206372
vib_ball_fault_007,ORIGINAL,192,0.375,0.685171
vib_ball_fault_007,ORIGINAL,193,0.376953,0.241415
vib_ball_fault_007,ORIGINAL,194,0.378906,0.672614
vib_ball_fault_007,ORIGINAL,195,0.380859,0.427477
vib_ball_fault_007,ORIGINAL,196,0.382812,0.680404
vib_ball_fault_007,ORIGINAL,197,0.384766,0.519642
vib_ball_fault_007,ORIGINAL,198,0.386719,0.431324
vib_ball_fault_007,ORIGINAL,199,0.388672,0.264999
vib_ball_fault_007,ORIGINAL,200,0.390625,0.060435
vib_ball_fault_007,ORIGINAL,201,0.392578,0.0701105
vib_ball_fault_007,ORIGINAL,202,0.394531,0.140289
vib_ball_fault_007,ORIGINAL,203,0.396484,0.384147
vib_ball_fault_007,ORIGINAL,204,0.398438,0.221646
vib_ball_fault_007,ORIGINAL,205,0.400391,0.356149
vib_ball_fault_007,ORIGINAL,206,0.402344,0.179974
vib_ball_fault_007,ORIGINAL,207,0.404297,0.14638
vib_ball_fault_007,ORIGINAL,208,0.40625,0.0816809
vib_ball_fault_007,ORIGINAL,209,0.408203,0.039138
vib_ball_fault_007,ORIGINAL,210,0.410156,0.235297
vib_ball_fault_007,ORIGINAL,211,0.412109,0.0186641
vib_ball_fault_007,ORIGINAL,212,0.414062,0.0733907
vib_ball_fault_007,ORIGINAL,213,0.416016,0.056515
vib_ball_fault_007,ORIGINAL,214,0.417969,0.129316
vib_ball_fault_007,ORIGINAL,215,0.419922,0.241778
vib_ball_fault_007,ORIGINAL,216,0.421875,0.156313
vib_ball_fault_007,ORIGINAL,217,0.423828,0.194453
vib_ball_fault_007,ORIGINAL,218,0.425781,0.10703
vib_ball_fault_007,ORIGINAL,219,0.427734,0.27033
vib_ball_fault_007,ORIGINAL,220,0.429688,0.216455
vib_ball_fault_007,ORIGINAL,221,0.431641,0.0497119
vib_ball_fault_007,ORIGINAL,222,0.433594,0.109717
vib_ball_fault_007,ORIGINAL,223,0.435547,0.161465
vib_ball_fault_007,ORIGINAL,224,0.4375,0.14749
vib_ball_fault_007,ORIGINAL,225,0.439453,0.525664
vib_ball_fault_007,ORIGINAL,226,0.441406,0.625717
vib_ball_fault_007,ORIGINAL,227,0.443359,0.276749
vib_ball_fault_007,ORIGINAL,228,0.445312,0.278101
vib_ball_fault_007,ORIGINAL,229,0.447266,0.433084
vib_ball_fault_007,ORIGINAL,230,0.449219,0.130927
vib_ball_fault_007,ORIGINAL,231,0.451172,0.127026
vib_ball_fault_007,ORIGINAL,232,0.453125,0.0522485
vib_ball_fault_007,ORIGINAL,233,0.455078,0.0844833
vib_ball_fault_007,ORIGINAL,234,0.457031,0.0942703
vib_ball_fault_007,ORIGINAL,235,0.458984,0.152561
vib_ball_fault_007,ORIGINAL,236,0.460938,0.0623378
vib_ball_fault_007,ORIGINAL,237,0.462891,0.090563
vib_ball_fault_007,ORIGINAL,238,0.464844,0.0355127
vib_ball_fault_007,ORIGINAL,239,0.466797,0.0459591
vib_ball_fault_007,ORIGINAL,240,0.46875,0.0934547
vib_ball_fault_007,ORIGINAL,241,0.470703,0.0203616
vib_ball_fault_007,ORIGINAL,242,0.472656,0.0492261
vib_ball_fault_007,ORIGINAL,243,0.474609,0.0228081
vib_ball_fault_007,ORIGINAL,244,0.476562,0.0324366
vib_ball_fault_007,ORIGINAL,245,0.478516,0.0304204
vib_ball_fault_007,ORIGINAL,246,0.480469,0.0249496
vib_ball_fault_007,ORIGINAL,247,0.482422,0.017517
vib_ball_fault_007,ORIGINAL,248,0.484375,0.0254023
vib_ball_fault_007,ORIGINAL,249,0.486328,0.0214634
vib_ball_fault_007,ORIGINAL,250,0.488281,0.0203126
vib_ball_fault_007,ORIGINAL,251,0.490234,0.0211077
vib_ball_fault_007,ORIGINAL,252,0.492188,0.0216343
vib_ball_fault_007,ORIGINAL,253,0.494141,0.0204285
vib_ball_fault_007,ORIGINAL,254,0.496094,0.0212778
vib_ball_fault_007,ORIGINAL,255,0.498047,0.0220966
vib_ball_fault_007,IMP_INTERP_ERROR,0,0,7.91546
vib_ball_fault_007,IMP_INTERP_ERROR,1,0.00195312,0.308263
vib_ball_fault_007,IMP_INTERP_ERROR,2,0.00390625,0.393232
vib_ball_fault_007,IMP_INTERP_ERROR,3,0.00585938,0.783306
vib_ball_fault_007,IMP_INTERP_ERROR,4,0.0078125,0.540149
vib_ball_fault_007,IMP_INTERP_ERROR,5,0.00976562,1.39429
vib_ball_fault_007,IMP_INTERP_ERROR,6,0.0117188,1.11463
vib_ball_fault_007,IMP_INTERP_ERROR,7,0.0136719,2.59245
vib_ball_fault_007,IMP_INTERP_ERROR,8,0.015625,1.62142
vib_ball_fault_007,IMP_INTERP_ERROR,9,0.0175781,0.846538
vib_ball_fault_007,IMP_INTERP_ERROR,10,0.0195312,0.584265
vib_ball_fault_007,IMP_INTERP_ERROR,11,0.0214844,1.51482
vib_ball_fault_007,IMP_INTERP_ERROR,12,0.0234375,1.22451
vib_ball_fault_007,IMP_INTERP_ERROR,13,0.0253906,1.57395
vib_ball_fault_007,IMP_INTERP_ERROR,14,0.0273438,2.01348
vib_ball_fault_007,IMP_INTERP_ERROR,15,0.0292969,1.99005
vib_ball_fault_007,IMP_INTERP_ERROR,16,0.03125,1.20314
vib_ball_fault_007,IMP_INTERP_ERROR,17,0.0332031,1.39909
vib_ball_fault_007,IMP_INTERP_ERROR,18,0.0351562,0.997348
vib_ball_fault_007,IMP_INTERP_ERROR,19,0.0371094,2.48049
vib_ball_fault_007,IMP_INTERP_ERROR,20,0.0390625,1.15027
vib_ball_fault_007,IMP_INTERP_ERROR,21,0.0410156,4.8325
vib_ball_fault_007,IMP_INTERP_ERROR,22,0.0429688,1.95767
vib_ball_fault_007,IMP_INTERP_ERROR,23,0.0449219,1.23305
vib_ball_fault_007,IMP_INTERP_ERROR,24,0.046875,1.12041
vib_ball_fault_007,IMP_INTERP_ERROR,25,0.0488281,2.02731
vib_ball_fault_007,IMP_INTERP_ERROR,26,0.0507812,0.831974
vib_ball_fault_007,IMP_INTERP_ERROR,27,0.0527344,3.33812
vib_ball_fault_007,IMP_INTERP_ERROR,28,0.0546875,1.76705
vib_ball_fault_007,IMP_INTERP_ERROR,29,0.0566406,3.74543
vib_ball_fault_007,IMP_INTERP_ERROR,30,0.0585938,2.54584
vib_ball_fault_007,IMP_INTERP_ERROR,31,0.0605469,2.41881
vib_ball_fault_007,IMP_INTERP_ERROR,32,0.0625,2.14582
vib_ball_fault_007,IMP_INTERP_ERROR,33,0.0644531,1.63982
vib_ball_fault_007,IMP_INTERP_ERROR,34,0.0664062,0.656069
vib_ball_fault_007,IMP_INTERP_ERROR,35,0.0683594,1.60345
vib_ball_fault_007,IMP_INTERP_ERROR,36,0.0703125,2.27817
vib_ball_fault_007,IMP_INTERP_ERROR,37,0.0722656,0.0690831
