method,overload,trial,window_idx,true_label,pred_label,correct,snr_db,spec_corr,class_name
PROPOSED_SPEC,100,1,27,1,1,1,12.70,0.9757,inner_race
PROPOSED_SPEC,100,1,28,1,1,1,12.90,0.9813,inner_race
PROPOSED_SPEC,100,1,29,1,1,1,13.26,0.9837,inner_race
PROPOSED_SPEC,100,1,30,1,1,1,12.20,0.9755,inner_race
PROPOSED_SPEC,100,1,31,1,1,1,12.31,0.9747,inner_race
PROPOSED_SPEC,100,1,32,1,1,1,13.96,0.9843,inner_race
PROPOSED_SPEC,100,1,33,1,1,1,12.74,0.9758,inner_race
PROPOSED_SPEC,100,1,34,1,1,1,12.07,0.9766,inner_race
PROPOSED_SPEC,100,1,35,1,1,1,13.20,0.9786,inner_race
PROPOSED_SPEC,100,1,36,1,1,1,12.97,0.9801,inner_race
PROPOSED_SPEC,100,1,37,1,1,1,12.43,0.9780,inner_race
PROPOSED_SPEC,100,1,38,2,2,1,9.45,0.9675,ball_fault
PROPOSED_SPEC,100,1,39,2,2,1,9.74,0.9671,ball_fault
PROPOSED_SPEC,100,1,40,2,2,1,8.90,0.9630,ball_fault
PROPOSED_SPEC,100,1,41,2,2,1,9.60,0.9678,ball_fault
PROPOSED_SPEC,100,1,42,2,2,1,8.97,0.9601,ball_fault
PROPOSED_SPEC,100,1,43,2,2,1,10.82,0.9754,ball_fault
PROPOSED_SPEC,100,1,44,2,2,1,8.57,0.9537,ball_fault
PROPOSED_SPEC,100,1,45,2,2,1,9.77,0.9616,ball_fault
PROPOSED_SPEC,100,1,46,2,2,1,9.80,0.9619,ball_fault
PROPOSED_SPEC,100,1,47,2,2,1,9.25,0.9620,ball_fault
PROPOSED_SPEC,100,1,48,2,2,1,9.03,0.9604,ball_fault
PROPOSED_SPEC,100,1,49,2,2,1,8.94,0.9586,ball_fault
PROPOSED_SPEC,100,1,50,2,2,1,10.42,0.9724,ball_fault
PROPOSED_SPEC,100,1,51,2,2,1,11.04,0.9747,ball_fault
PROPOSED_SPEC,100,1,52,2,2,1,9.37,0.9610,ball_fault
PROPOSED_SPEC,100,1,53,2,2,1,10.41,0.9681,ball_fault
PROPOSED_SPEC,100,1,54,2,2,1,10.23,0.9652,ball_fault
PROPOSED_SPEC,100,1,55,2,2,1,8.45,0.9588,ball_fault
PROPOSED_SPEC,100,1,56,2,2,1,10.41,0.9754,ball_fault
PROPOSED_SPEC,100,2,0,0,0,1,25.02,0.9992,normal
PROPOSED_SPEC,100,2,1,0,0,1,24.52,0.9991,normal
PROPOSED_SPEC,100,2,2,0,0,1,25.35,0.9992,normal
PROPOSED_SPEC,100,2,3,0,0,1,24.33,0.9990,normal
PROPOSED_SPEC,100,2,4,0,0,1,24.83,0.9992,normal
PROPOSED_SPEC,100,2,5,0,0,1,25.25,0.9992,normal
PROPOSED_SPEC,100,2,6,0,0,1,25.56,0.9993,normal
PROPOSED_SPEC,100,2,7,0,0,1,24.42,0.9988,normal
PROPOSED_SPEC,100,2,8,0,0,1,25.13,0.9991,normal
PROPOSED_SPEC,100,2,9,0,0,1,25.03,0.9993,normal
PROPOSED_SPEC,100,2,10,0,0,1,23.27,0.9987,normal
PROPOSED_SPEC,100,2,11,0,0,1,24.84,0.9990,normal
PROPOSED_SPEC,100,2,12,0,0,1,24.55,0.9989,normal
PROPOSED_SPEC,100,2,13,0,0,1,24.63,0.9991,normal
PROPOSED_SPEC,100,2,14,0,0,1,23.78,0.9988,normal
PROPOSED_SPEC,100,2,15,0,0,1,24.97,0.9992,normal
PROPOSED_SPEC,100,2,16,0,0,1,24.92,0.9991,normal
PROPOSED_SPEC,100,2,17,0,0,1,24.69,0.9991,normal
PROPOSED_SPEC,100,2,18,0,0,1,23.98,0.9988,normal
PROPOSED_SPEC,100,2,19,1,1,1,12.23,0.9755,inner_race
PROPOSED_SPEC,100,2,20,1,1,1,12.84,0.9792,inner_race
PROPOSED_SPEC,100,2,21,1,1,1,14.05,0.9839,inner_race
PROPOSED_SPEC,100,2,22,1,1,1,13.65,0.9851,inner_race
PROPOSED_SPEC,100,2,23,1,1,1,13.85,0.9841,inner_race
PROPOSED_SPEC,100,2,24,1,1,1,13.62,0.9817,inner_race
PROPOSED_SPEC,100,2,25,1,1,1,12.68,0.9782,inner_race
PROPOSED_SPEC,100,2,26,1,1,1,12.54,0.9798,inner_race
PROPOSED_SPEC,100,2,27,1,1,1,12.71,0.9760,inner_race
PROPOSED_SPEC,100,2,28,1,1,1,12.90,0.9813,inner_race
PROPOSED_SPEC,100,2,29,1,1,1,13.45,0.9843,inner_race
PROPOSED_SPEC,100,2,30,1,1,1,12.21,0.9759,inner_race
PROPOSED_SPEC,100,2,31,1,1,1,12.31,0.9747,inner_race
PROPOSED_SPEC,100,2,32,1,1,1,13.96,0.9843,inner_race
PROPOSED_SPEC,100,2,33,1,1,1,12.75,0.9757,inner_race
PROPOSED_SPEC,100,2,34,1,1,1,12.20,0.9785,inner_race
PROPOSED_SPEC,100,2,35,1,1,1,13.28,0.9792,inner_race
PROPOSED_SPEC,100,2,36,1,1,1,12.79,0.9789,inner_race
PROPOSED_SPEC,100,2,37,1,1,1,12.45,0.9779,inner_race
PROPOSED_SPEC,100,2,38,2,2,1,9.45,0.9675,ball_fault
PROPOSED_SPEC,100,2,39,2,2,1,9.74,0.9675,ball_fault
PROPOSED_SPEC,100,2,40,2,2,1,8.90,0.9630,ball_fault
PROPOSED_SPEC,100,2,41,2,2,1,9.65,0.9656,ball_fault
PROPOSED_SPEC,100,2,42,2,2,1,8.97,0.9597,ball_fault
PROPOSED_SPEC,100,2,43,2,2,1,10.59,0.9722,ball_fault
PROPOSED_SPEC,100,2,44,2,2,1,8.57,0.9537,ball_fault
PROPOSED_SPEC,100,2,45,2,2,1,9.77,0.9616,ball_fault
PROPOSED_SPEC,100,2,46,2,2,1,9.63,0.9594,ball_fault
PROPOSED_SPEC,100,2,47,2,2,1,9.25,0.9620,ball_fault
PROPOSED_SPEC,100,2,48,2,2,1,9.03,0.9604,ball_fault
PROPOSED_SPEC,100,2,49,2,2,1,8.50,0.9555,ball_fault
PROPOSED_SPEC,100,2,50,2,2,1,10.34,0.9721,ball_fault
PROPOSED_SPEC,100,2,51,2,2,1,11.04,0.9747,ball_fault
PROPOSED_SPEC,100,2,52,2,2,1,9.34,0.9609,ball_fault
PROPOSED_SPEC,100,2,53,2,2,1,10.27,0.9679,ball_fault
PROPOSED_SPEC,100,2,54,2,2,1,10.23,0.9652,ball_fault
PROPOSED_SPEC,100,2,55,2,2,1,8.41,0.9569,ball_fault
PROPOSED_SPEC,100,2,56,2,2,1,10.41,0.9754,ball_fault
PROPOSED_SPEC,100,3,0,0,0,1,25.06,0.9992,normal
PROPOSED_SPEC,100,3,1,0,0,1,24.52,0.9991,normal
PROPOSED_SPEC,100,3,2,0,0,1,25.23,0.9992,normal
PROPOSED_SPEC,100,3,3,0,0,1,24.33,0.9990,normal
PROPOSED_SPEC,100,3,4,0,0,1,24.83,0.9992,normal
PROPOSED_SPEC,100,3,5,0,0,1,25.25,0.9992,normal
PROPOSED_SPEC,100,3,6,0,0,1,25.56,0.9993,normal
PROPOSED_SPEC,100,3,7,0,0,1,24.42,0.9988,normal
PROPOSED_SPEC,100,3,8,0,0,1,25.13,0.9991,normal
PROPOSED_SPEC,100,3,9,0,0,1,25.32,0.9993,normal
PROPOSED_SPEC,100,3,10,0,0,1,23.27,0.9987,normal
PROPOSED_SPEC,100,3,11,0,0,1,24.84,0.9990,normal
PROPOSED_SPEC,100,3,12,0,0,1,24.55,0.9989,normal
PROPOSED_SPEC,100,3,13,0,0,1,24.63,0.9991,normal
PROPOSED_SPEC,100,3,14,0,0,1,23.78,0.9988,normal
PROPOSED_SPEC,100,3,15,0,0,1,24.97,0.9992,normal
PROPOSED_SPEC,100,3,16,0,0,1,24.92,0.9991,normal
PROPOSED_SPEC,100,3,17,0,0,1,24.73,0.9991,normal
PROPOSED_SPEC,100,3,18,0,0,1,23.98,0.9988,normal
PROPOSED_SPEC,100,3,19,1,1,1,12.07,0.9752,inner_race
PROPOSED_SPEC,100,3,20,1,1,1,12.84,0.9792,inner_race
PROPOSED_SPEC,100,3,21,1,1,1,13.45,0.9825,inner_race
PROPOSED_SPEC,100,3,22,1,1,1,13.65,0.9851,inner_race
PROPOSED_SPEC,100,3,23,1,1,1,13.85,0.9841,inner_race
PROPOSED_SPEC,100,3,24,1,1,1,13.62,0.9817,inner_race
PROPOSED_SPEC,100,3,25,1,1,1,12.64,0.9765,inner_race
PROPOSED_SPEC,100,3,26,1,1,1,12.37,0.9788,inner_race
PROPOSED_SPEC,100,3,27,1,1,1,12.71,0.9760,inner_race
PROPOSED_SPEC,100,3,28,1,1,1,12.90,0.9813,inner_race
PROPOSED_SPEC,100,3,29,1,1,1,13.26,0.9837,inner_race
PROPOSED_SPEC,100,3,30,1,1,1,12.21,0.9759,inner_race
PROPOSED_SPEC,100,3,31,1,1,1,12.11,0.9736,inner_race
PROPOSED_SPEC,100,3,32,1,1,1,13.96,0.9843,inner_race
PROPOSED_SPEC,100,3,33,1,1,1,12.74,0.9758,inner_race
PROPOSED_SPEC,100,3,34,1,1,1,12.15,0.9790,inner_race
PROPOSED_SPEC,100,3,35,1,1,1,13.20,0.9786,inner_race
PROPOSED_SPEC,100,3,36,1,1,1,12.67,0.9787,inner_race
PROPOSED_SPEC,100,3,37,1,1,1,12.21,0.9728,inner_race
PROPOSED_SPEC,100,3,38,2,2,1,9.49,0.9685,ball_fault
PROPOSED_SPEC,100,3,39,2,2,1,9.77,0.9681,ball_fault
PROPOSED_SPEC,100,3,40,2,2,1,8.93,0.9629,ball_fault
PROPOSED_SPEC,100,3,41,2,2,1,9.60,0.9678,ball_fault
PROPOSED_SPEC,100,3,42,2,2,1,8.89,0.9572,ball_fault
PROPOSED_SPEC,100,3,43,2,2,1,10.32,0.9707,ball_fault
PROPOSED_SPEC,100,3,44,2,2,1,9.69,0.9696,ball_fault
PROPOSED_SPEC,100,3,45,2,2,1,9.84,0.9625,ball_fault
PROPOSED_SPEC,100,3,46,2,2,1,9.52,0.9580,ball_fault
PROPOSED_SPEC,100,3,47,2,2,1,9.25,0.9620,ball_fault
PROPOSED_SPEC,100,3,48,2,2,1,8.97,0.9602,ball_fault
PROPOSED_SPEC,100,3,49,2,2,1,8.82,0.9570,ball_fault
PROPOSED_SPEC,100,3,50,2,2,1,10.47,0.9738,ball_fault
PROPOSED_SPEC,100,3,51,2,2,1,10.87,0.9740,ball_fault
PROPOSED_SPEC,100,3,52,2,2,1,9.31,0.9605,ball_fault
PROPOSED_SPEC,100,3,53,2,2,1,10.37,0.9668,ball_fault
PROPOSED_SPEC,100,3,54,2,2,1,10.23,0.9652,ball_fault
PROPOSED_SPEC,100,3,55,2,2,1,8.41,0.9569,ball_fault
PROPOSED_SPEC,100,3,56,2,2,1,10.41,0.9754,ball_fault
PROPOSED_SPEC,100,4,0,0,0,1,25.00,0.9992,normal
PROPOSED_SPEC,100,4,1,0,0,1,24.42,0.9991,normal
PROPOSED_SPEC,100,4,2,0,0,1,25.35,0.9992,normal
PROPOSED_SPEC,100,4,3,0,0,1,24.33,0.9990,normal
PROPOSED_SPEC,100,4,4,0,0,1,24.83,0.9992,normal
PROPOSED_SPEC,100,4,5,0,0,1,25.26,0.9992,normal
PROPOSED_SPEC,100,4,6,0,0,1,25.56,0.9993,normal
PROPOSED_SPEC,100,4,7,0,0,1,24.50,0.9989,normal
PROPOSED_SPEC,100,4,8,0,0,1,24.99,0.9992,normal
PROPOSED_SPEC,100,4,9,0,0,1,25.32,0.9993,normal
PROPOSED_SPEC,100,4,10,0,0,1,23.27,0.9987,normal
PROPOSED_SPEC,100,4,11,0,0,1,24.84,0.9990,normal
PROPOSED_SPEC,100,4,12,0,0,1,24.55,0.9989,normal
PROPOSED_SPEC,100,4,13,0,0,1,24.63,0.9991,normal
PROPOSED_SPEC,100,4,14,0,0,1,23.76,0.9988,normal
PROPOSED_SPEC,100,4,15,0,0,1,24.97,0.9992,normal
PROPOSED_SPEC,100,4,16,0,0,1,24.92,0.9991,normal
PROPOSED_SPEC,100,4,17,0,0,1,24.69,0.9991,normal
PROPOSED_SPEC,100,4,18,0,0,1,23.91,0.9988,normal
PROPOSED_SPEC,100,4,19,1,1,1,12.13,0.9749,inner_race
PROPOSED_SPEC,100,4,20,1,1,1,12.67,0.9782,inner_race
PROPOSED_SPEC,100,4,21,1,1,1,13.42,0.9822,inner_race
PROPOSED_SPEC,100,4,22,1,1,1,13.65,0.9851,inner_race
PROPOSED_SPEC,100,4,23,1,1,1,13.85,0.9841,inner_race
PROPOSED_SPEC,100,4,24,1,1,1,13.62,0.9817,inner_race
PROPOSED_SPEC,100,4,25,1,1,1,12.67,0.9778,inner_race
PROPOSED_SPEC,100,4,26,1,1,1,12.37,0.9788,inner_race
PROPOSED_SPEC,100,4,27,1,1,1,12.68,0.9758,inner_race
PROPOSED_SPEC,100,4,28,1,1,1,12.90,0.9813,inner_race
PROPOSED_SPEC,100,4,29,1,1,1,13.50,0.9844,inner_race
PROPOSED_SPEC,100,4,30,1,1,1,12.21,0.9759,inner_race
PROPOSED_SPEC,100,4,31,1,1,1,11.87,0.9717,inner_race
PROPOSED_SPEC,100,4,32,1,1,1,13.96,0.9843,inner_race
PROPOSED_SPEC,100,4,33,1,1,1,12.74,0.9758,inner_race
PROPOSED_SPEC,100,4,34,1,1,1,12.15,0.9790,inner_race
PROPOSED_SPEC,100,4,35,1,1,1,13.20,0.9786,inner_race
PROPOSED_SPEC,100,4,36,1,1,1,12.97,0.9801,inner_race
PROPOSED_SPEC,100,4,37,1,1,1,12.35,0.9775,inner_race
PROPOSED_SPEC,100,4,38,2,2,1,9.45,0.9675,ball_fault
PROPOSED_SPEC,100,4,39,2,2,1,9.74,0.9675,ball_fault
PROPOSED_SPEC,100,4,40,2,2,1,8.90,0.9630,ball_fault
PROPOSED_SPEC,100,4,41,2,2,1,9.60,0.9678,ball_fault
PROPOSED_SPEC,100,4,42,2,2,1,8.84,0.9563,ball_fault
PROPOSED_SPEC,100,4,43,2,2,1,10.59,0.9722,ball_fault
PROPOSED_SPEC,100,4,44,2,2,1,8.57,0.9537,ball_fault
PROPOSED_SPEC,100,4,45,2,2,1,9.77,0.9616,ball_fault
PROPOSED_SPEC,100,4,46,2,2,1,9.52,0.9580,ball_fault
PROPOSED_SPEC,100,4,47,2,2,1,9.25,0.9620,ball_fault
PROPOSED_SPEC,100,4,48,2,2,1,9.03,0.9604,ball_fault
PROPOSED_SPEC,100,4,49,2,2,1,8.94,0.9586,ball_fault
PROPOSED_SPEC,100,4,50,2,2,1,10.47,0.9738,ball_fault
PROPOSED_SPEC,100,4,51,2,2,1,11.04,0.9747,ball_fault
PROPOSED_SPEC,100,4,52,2,2,1,9.37,0.9610,ball_fault
PROPOSED_SPEC,100,4,53,2,2,1,10.37,0.9668,ball_fault
PROPOSED_SPEC,100,4,54,2,2,1,10.23,0.9652,ball_fault
PROPOSED_SPEC,100,4,55,2,2,1,8.41,0.9569,ball_fault
PROPOSED_SPEC,100,4,56,2,2,1,10.41,0.9754,ball_fault
RDP,10,0,0,0,0,1,32.36,0.9998,normal
RDP,10,0,1,0,0,1,32.14,0.9998,normal
RDP,10,0,2,0,0,1,32.94,0.9999,normal
RDP,10,0,3,0,0,1,31.54,0.9998,normal
RDP,10,0,4,0,0,1,32.49,0.9999,normal
RDP,10,0,5,0,0,1,33.43,0.9999,normal
RDP,10,0,6,0,0,1,32.62,0.9999,normal
RDP,10,0,7,0,0,1,32.12,0.9998,normal
RDP,10,0,8,0,0,1,32.37,0.9998,normal
RDP,10,0,9,0,0,1,33.67,0.9999,normal
RDP,10,0,10,0,0,1,31.21,0.9998,normal
RDP,10,0,11,0,0,1,32.51,0.9998,normal
RDP,10,0,12,0,0,1,34.38,0.9999,normal
RDP,10,0,13,0,0,1,33.05,0.9999,normal
RDP,10,0,14,0,0,1,30.95,0.9998,normal
RDP,10,0,15,0,0,1,32.86,0.9999,normal
RDP,10,0,16,0,0,1,32.93,0.9999,normal
RDP,10,0,17,0,0,1,32.38,0.9998,normal
RDP,10,0,18,0,0,1,32.15,0.9998,normal
RDP,10,0,19,1,1,1,20.30,0.9961,inner_race
RDP,10,0,20,1,1,1,20.27,0.9959,inner_race
RDP,10,0,21,1,1,1,22.24,0.9974,inner_race
RDP,10,0,22,1,1,1,21.20,0.9971,inner_race
RDP,10,0,23,1,1,1,22.58,0.9976,inner_race
RDP,10,0,24,1,1,1,21.48,0.9967,inner_race
RDP,10,0,25,1,1,1,21.03,0.9970,inner_race
RDP,10,0,26,1,1,1,20.30,0.9963,inner_race
RDP,10,0,27,1,1,1,20.28,0.9957,inner_race
RDP,10,0,28,1,1,1,20.97,0.9966,inner_race
RDP,10,0,29,1,1,1,21.27,0.9967,inner_race
RDP,10,0,30,1,1,1,19.64,0.9954,inner_race
RDP,10,0,31,1,1,1,20.34,0.9963,inner_race
RDP,10,0,32,1,1,1,22.54,0.9975,inner_race
RDP,10,0,33,1,1,1,21.27,0.9963,inner_race
RDP,10,0,34,1,1,1,21.93,0.9974,inner_race
RDP,10,0,35,1,1,1,20.68,0.9959,inner_race
RDP,10,0,36,1,1,1,21.28,0.9967,inner_race
RDP,10,0,37,1,1,1,21.05,0.9968,inner_race
RDP,10,0,38,2,2,1,17.19,0.9940,ball_fault
RDP,10,0,39,2,2,1,17.46,0.9948,ball_fault
RDP,10,0,40,2,2,1,16.06,0.9926,ball_fault
RDP,10,0,41,2,2,1,16.97,0.9930,ball_fault
RDP,10,0,42,2,2,1,17.02,0.9936,ball_fault
RDP,10,0,43,2,2,1,18.59,0.9956,ball_fault
RDP,10,0,44,2,2,1,17.56,0.9949,ball_fault
RDP,10,0,45,2,2,1,17.74,0.9942,ball_fault
RDP,10,0,46,2,2,1,17.84,0.9944,ball_fault
RDP,10,0,47,2,2,1,17.51,0.9945,ball_fault
RDP,10,0,48,2,2,1,15.65,0.9910,ball_fault
RDP,10,0,49,2,2,1,16.04,0.9926,ball_fault
RDP,10,0,50,2,2,1,18.43,0.9955,ball_fault
RDP,10,0,51,2,2,1,18.68,0.9959,ball_fault
RDP,10,0,52,2,2,1,17.94,0.9953,ball_fault
RDP,10,0,53,2,2,1,19.27,0.9956,ball_fault
RDP,10,0,54,2,2,1,18.10,0.9943,ball_fault
RDP,10,0,55,2,2,1,16.33,0.9934,ball_fault
RDP,10,0,56,2,2,1,17.15,0.9953,ball_fault
RDP,20,0,0,0,0,1,28.55,0.9996,normal
RDP,20,0,1,0,0,1,27.94,0.9996,normal
RDP,20,0,2,0,0,1,28.63,0.9996,normal
RDP,20,0,3,0,0,1,27.77,0.9995,normal
RDP,20,0,4,0,0,1,28.33,0.9996,normal
RDP,20,0,5,0,0,1,28.99,0.9997,normal
RDP,20,0,6,0,0,1,28.88,0.9996,normal
RDP,20,0,7,0,0,1,27.72,0.9995,normal
RDP,20,0,8,0,0,1,28.18,0.9996,normal
RDP,20,0,9,0,0,1,29.03,0.9996,normal
RDP,20,0,10,0,0,1,26.97,0.9994,normal
RDP,20,0,11,0,0,1,28.37,0.9996,normal
RDP,20,0,12,0,0,1,29.33,0.9997,normal
RDP,20,0,13,0,0,1,28.40,0.9996,normal
RDP,20,0,14,0,0,1,26.78,0.9995,normal
RDP,20,0,15,0,0,1,28.51,0.9996,normal
RDP,20,0,16,0,0,1,28.81,0.9997,normal
RDP,20,0,17,0,0,1,28.51,0.9996,normal
RDP,20,0,18,0,0,1,27.72,0.9995,normal
RDP,20,0,19,1,1,1,16.27,0.9897,inner_race
RDP,20,0,20,1,1,1,16.50,0.9912,inner_race
RDP,20,0,21,1,1,1,17.81,0.9933,inner_race
RDP,20,0,22,1,1,1,17.39,0.9933,inner_race
RDP,20,0,23,1,1,1,17.90,0.9934,inner_race
RDP,20,0,24,1,1,1,17.45,0.9925,inner_race
RDP,20,0,25,1,1,1,16.44,0.9910,inner_race
RDP,20,0,26,1,1,1,15.95,0.9894,inner_race
RDP,20,0,27,1,1,1,16.07,0.9893,inner_race
RDP,20,0,28,1,1,1,17.22,0.9930,inner_race
RDP,20,0,29,1,1,1,17.16,0.9922,inner_race
RDP,20,0,30,1,1,1,16.06,0.9906,inner_race
RDP,20,0,31,1,1,1,16.12,0.9900,inner_race
RDP,20,0,32,1,1,1,17.92,0.9940,inner_race
RDP,20,0,33,1,1,1,16.83,0.9908,inner_race
RDP,20,0,34,1,1,1,16.94,0.9921,inner_race
RDP,20,0,35,1,1,1,16.76,0.9893,inner_race
RDP,20,0,36,1,1,1,17.24,0.9929,inner_race
RDP,20,0,37,1,1,1,16.39,0.9904,inner_race
RDP,20,0,38,2,2,1,13.07,0.9857,ball_fault
RDP,20,0,39,2,2,1,13.26,0.9872,ball_fault
RDP,20,0,40,2,2,1,12.48,0.9835,ball_fault
RDP,20,0,41,2,2,1,12.87,0.9841,ball_fault
RDP,20,0,42,2,2,1,13.03,0.9839,ball_fault
RDP,20,0,43,2,2,1,14.48,0.9877,ball_fault
RDP,20,0,44,2,2,1,13.29,0.9856,ball_fault
RDP,20,0,45,2,2,1,13.70,0.9858,ball_fault
RDP,20,0,46,2,2,1,13.62,0.9856,ball_fault
RDP,20,0,47,2,2,1,12.93,0.9867,ball_fault
RDP,20,0,48,2,2,1,12.10,0.9803,ball_fault
RDP,20,0,49,2,2,1,12.13,0.9812,ball_fault
RDP,20,0,50,2,2,1,13.99,0.9881,ball_fault
RDP,20,0,51,2,2,1,14.28,0.9897,ball_fault
RDP,20,0,52,2,2,1,13.32,0.9852,ball_fault
RDP,20,0,53,2,2,1,14.10,0.9865,ball_fault
RDP,20,0,54,2,2,1,14.31,0.9875,ball_fault
RDP,20,0,55,2,2,1,12.04,0.9851,ball_fault
RDP,20,0,56,2,2,1,13.61,0.9889,ball_fault
RDP,30,0,0,0,0,1,27.19,0.9995,normal
RDP,30,0,1,0,0,1,26.52,0.9995,normal
RDP,30,0,2,0,0,1,27.48,0.9995,normal
RDP,30,0,3,0,0,1,26.72,0.9994,normal
RDP,30,0,4,0,0,1,27.01,0.9995,normal
RDP,30,0,5,0,0,1,27.54,0.9996,normal
RDP,30,0,6,0,0,1,27.49,0.9995,normal
RDP,30,0,7,0,0,1,26.53,0.9993,normal
RDP,30,0,8,0,0,1,27.17,0.9995,normal
RDP,30,0,9,0,0,1,27.59,0.9995,normal
RDP,30,0,10,0,0,1,25.62,0.9993,normal
RDP,30,0,11,0,0,1,26.46,0.9994,normal
RDP,30,0,12,0,0,1,27.44,0.9994,normal
RDP,30,0,13,0,0,1,26.75,0.9994,normal
RDP,30,0,14,0,0,1,25.63,0.9993,normal
RDP,30,0,15,0,0,1,27.11,0.9995,normal
RDP,30,0,16,0,0,1,27.05,0.9995,normal
RDP,30,0,17,0,0,1,27.14,0.9995,normal
RDP,30,0,18,0,0,1,26.01,0.9993,normal
RDP,30,0,19,1,1,1,14.83,0.9858,inner_race
RDP,30,0,20,1,1,1,14.88,0.9864,inner_race
RDP,30,0,21,1,1,1,16.37,0.9906,inner_race
RDP,30,0,22,1,1,1,15.93,0.9901,inner_race
RDP,30,0,23,1,1,1,16.53,0.9907,inner_race
RDP,30,0,24,1,1,1,16.18,0.9891,inner_race
RDP,30,0,25,1,1,1,14.97,0.9871,inner_race
RDP,30,0,26,1,1,1,14.76,0.9871,inner_race
RDP,30,0,27,1,1,1,14.81,0.9860,inner_race
RDP,30,0,28,1,1,1,15.73,0.9904,inner_race
RDP,30,0,29,1,1,1,15.57,0.9901,inner_race
RDP,30,0,30,1,1,1,14.90,0.9870,inner_race
RDP,30,0,31,1,1,1,14.66,0.9860,inner_race
RDP,30,0,32,1,1,1,16.53,0.9920,inner_race
RDP,30,0,33,1,1,1,15.11,0.9877,inner_race
RDP,30,0,34,1,1,1,15.56,0.9877,inner_race
RDP,30,0,35,1,1,1,15.64,0.9869,inner_race
RDP,30,0,36,1,1,1,15.59,0.9898,inner_race
RDP,30,0,37,1,1,1,14.91,0.9857,inner_race
RDP,30,0,38,2,2,1,11.97,0.9806,ball_fault
RDP,30,0,39,2,2,1,11.74,0.9820,ball_fault
RDP,30,0,40,2,2,1,11.14,0.9759,ball_fault
RDP,30,0,41,2,2,1,11.69,0.9801,ball_fault
RDP,30,0,42,2,2,1,11.66,0.9774,ball_fault
RDP,30,0,43,2,2,1,13.13,0.9844,ball_fault
RDP,30,0,44,2,2,1,12.02,0.9820,ball_fault
RDP,30,0,45,2,2,1,12.20,0.9796,ball_fault
RDP,30,0,46,2,2,1,12.39,0.9801,ball_fault
RDP,30,0,47,2,2,1,11.64,0.9806,ball_fault
RDP,30,0,48,2,2,1,10.90,0.9753,ball_fault
RDP,30,0,49,2,2,1,10.95,0.9753,ball_fault
RDP,30,0,50,2,2,1,12.77,0.9837,ball_fault
RDP,30,0,51,2,2,1,13.07,0.9848,ball_fault
RDP,30,0,52,2,2,1,11.87,0.9780,ball_fault
RDP,30,0,53,2,2,1,12.59,0.9807,ball_fault
RDP,30,0,54,2,2,1,12.77,0.9827,ball_fault
RDP,30,0,55,2,2,1,10.79,0.9797,ball_fault
RDP,30,0,56,2,2,1,12.47,0.9849,ball_fault
RDP,50,0,0,0,0,1,26.06,0.9993,normal
RDP,50,0,1,0,0,1,25.59,0.9993,normal
RDP,50,0,2,0,0,1,26.51,0.9994,normal
RDP,50,0,3,0,0,1,25.78,0.9993,normal
RDP,50,0,4,0,0,1,26.06,0.9994,normal
RDP,50,0,5,0,0,1,26.47,0.9995,normal
RDP,50,0,6,0,0,1,26.55,0.9994,normal
RDP,50,0,7,0,0,1,25.55,0.9991,normal
RDP,50,0,8,0,0,1,25.97,0.9993,normal
RDP,50,0,9,0,0,1,26.55,0.9995,normal
RDP,50,0,10,0,0,1,24.50,0.9991,normal
RDP,50,0,11,0,0,1,25.44,0.9991,normal
RDP,50,0,12,0,0,1,26.00,0.9992,normal
RDP,50,0,13,0,0,1,25.80,0.9994,normal
RDP,50,0,14,0,0,1,24.72,0.9991,normal
RDP,50,0,15,0,0,1,25.90,0.9993,normal
RDP,50,0,16,0,0,1,25.71,0.9993,normal
RDP,50,0,17,0,0,1,26.06,0.9993,normal
RDP,50,0,18,0,0,1,25.04,0.9991,normal
RDP,50,0,19,1,1,1,13.73,0.9821,inner_race
RDP,50,0,20,1,1,1,13.80,0.9822,inner_race
RDP,50,0,21,1,1,1,15.23,0.9867,inner_race
RDP,50,0,22,1,1,1,14.96,0.9881,inner_race
RDP,50,0,23,1,1,1,15.10,0.9875,inner_race
RDP,50,0,24,1,1,1,15.34,0.9874,inner_race
RDP,50,0,25,1,1,1,13.84,0.9824,inner_race
RDP,50,0,26,1,1,1,13.71,0.9847,inner_race
RDP,50,0,27,1,1,1,13.70,0.9813,inner_race
RDP,50,0,28,1,1,1,14.57,0.9863,inner_race
RDP,50,0,29,1,1,1,14.38,0.9888,inner_race
RDP,50,0,30,1,1,1,13.49,0.9832,inner_race
RDP,50,0,31,1,1,1,13.47,0.9810,inner_race
RDP,50,0,32,1,1,1,15.25,0.9881,inner_race
RDP,50,0,33,1,1,1,13.94,0.9833,inner_race
RDP,50,0,34,1,1,1,14.17,0.9835,inner_race
RDP,50,0,35,1,1,1,14.30,0.9816,inner_race
RDP,50,0,36,1,1,1,14.33,0.9868,inner_race
RDP,50,0,37,1,1,1,13.68,0.9813,inner_race
RDP,50,0,38,2,2,1,10.83,0.9755,ball_fault
RDP,50,0,39,2,2,1,10.70,0.9763,ball_fault
RDP,50,0,40,2,2,1,10.16,0.9697,ball_fault
RDP,50,0,41,2,2,1,10.92,0.9732,ball_fault
RDP,50,0,42,2,2,1,10.23,0.9682,ball_fault
